client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,risk_tier,accounts_to_assign,accounts_to_assign_final,high_rank
1092,Hunter-Smith,NGO,Consulting,Low,RU,0,0,0,1,0,0,Low,2,2,
1093,Bradshaw Group,Financial Institution,Tech,Low,IN,0,0,0,0,0,0,Low,2,2,
1094,Daniels-Gonzalez,Financial Institution,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,6,623
1095,Rogers-Bailey,Financial Institution,Financial Services,Medium,LB,0,0,0,0,1,0,Medium,4,4,
1096,"Alvarez, Smith and Lewis",Financial Institution,Retail,Low,IN,0,0,0,0,0,0,Low,2,2,
1097,Lindsey-Garza,NGO,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,6,624
1098,Baker and Sons,Corporate,Crypto Exchange,High,SY,0,0,0,1,0,0,High,6,6,625
1099,"Moore, Barnes and Hood",Corporate,Energy/Oil,High,AU,0,0,0,0,1,0,High,6,6,626
1100,Scott-Hayes,NGO,NGO/Charity,High,CN,1,0,0,0,0,0.5,High,6,6,627
1101,"Armstrong, Anderson and Stafford",Financial Institution,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,6,628
1102,Barrett-Harris,Individual,Consulting,Low,IR,0,0,1,1,0,0,High,6,6,629
1103,Bond Ltd,Corporate,Energy/Oil,High,JP,0,0,0,0,1,0.5,High,6,6,630
1104,"Davies, Mitchell and Castillo",Individual,Defense/Arms,High,CH,0,0,0,0,1,0,High,6,6,631
1105,Nash-Reid,Individual,Defense/Arms,High,FR,0,0,0,0,1,0,High,6,6,632
1106,Gomez Group,Financial Institution,Real Estate,Medium,UK,0,0,0,0,0,0,Medium,4,4,
1107,Patterson-Dean,Corporate,Retail,Low,AE,0,0,0,0,0,1,Medium,4,4,
1108,"Cooper, Gray and Lewis",Corporate,Crypto Exchange,High,UK,0,0,0,0,0,0.5,High,6,6,633
1109,Lopez-West,Financial Institution,Consulting,Low,SD,0,0,0,1,0,0,Low,2,2,
1110,Myers Ltd,Corporate,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,6,634
1111,Deleon-Sullivan,NGO,Defense/Arms,High,NL,0,0,0,0,1,0,High,6,6,635
1112,Wilkinson PLC,Financial Institution,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,6,636
1113,Williams-Sims,NGO,Energy/Oil,High,SD,0,0,0,1,1,0,High,6,6,637
1114,Ward Ltd,Individual,Financial Services,Medium,IR,0,0,1,1,1,0,High,6,6,638
1115,Mullins LLC,Financial Institution,Real Estate,Medium,US,0,0,0,0,0,0,Medium,4,4,
1116,White Inc,Financial Institution,Defense/Arms,High,CA,0,0,0,0,1,0,High,6,6,639
1117,Yates-Stevenson,Individual,Energy/Oil,High,SD,0,0,0,1,1,0,High,6,6,640
1118,"Hernandez, Hurst and Zhang",Financial Institution,Defense/Arms,High,RU,0,0,0,1,1,0,High,6,6,641
1119,"Drake, Snyder and Walls",Individual,Real Estate,Medium,IR,0,0,1,1,0,0,High,6,6,642
1120,"Castro, Phelps and Neal",Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
1121,Anderson-Baker,Individual,Defense/Arms,High,FR,0,0,0,0,1,0,High,6,6,643
1122,Walker PLC,Corporate,Import/Export,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1123,Moran LLC,Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,6,644
1124,"Chandler, Boyd and Guzman",Corporate,Retail,Low,SY,1,0,0,1,0,0,High,6,6,645
1125,"Sampson, Johnson and Butler",NGO,Defense/Arms,High,KP,0,0,1,1,1,0,High,6,6,646
1126,"Frazier, Fox and Shepherd",Corporate,Consulting,Low,KP,0,0,1,1,0,0,High,6,6,647
1127,"Bruce, Howard and Roach",Corporate,Real Estate,Medium,SY,0,0,0,1,0,0,Medium,4,4,
1128,Baker and Sons,Financial Institution,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,648
1129,"Bush, Frazier and Rogers",Corporate,Financial Services,Medium,UK,0,0,0,0,1,0,Medium,4,4,
1130,Berry and Sons,NGO,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,6,649
1131,"Flores, Rowe and Hughes",Corporate,Consulting,Low,IN,0,0,0,0,0,0,Low,2,2,
1132,"Baxter, Hunter and Everett",Corporate,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
1133,Mcconnell LLC,NGO,Casino/Gambling,High,KP,0,0,1,1,0,0,High,6,6,650
1134,Bright LLC,NGO,Import/Export,Medium,CN,0,0,0,0,0,0.5,Medium,4,4,
1135,Moon Group,NGO,Tech,Low,FR,0,0,0,0,0,0,Low,2,2,
1136,"Jenkins, Williamson and Holloway",Financial Institution,Tech,Low,UK,0,0,0,0,0,0,Low,2,2,
1137,"Walsh, Carroll and Grant",Financial Institution,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,651
1138,Johnson Inc,Individual,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,6,652
1139,"Olson, Allison and Andrews",Financial Institution,Consulting,Low,CN,0,0,0,0,0,0,Low,2,2,
1140,"Stokes, Ashley and Gutierrez",Individual,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,6,653
1141,"Hughes, Moore and Martinez",Individual,Defense/Arms,High,VE,0,0,0,1,1,0,High,6,6,654
1142,Jackson-Green,Financial Institution,Financial Services,Medium,SD,1,0,0,1,1,0,High,6,6,655
1143,Harvey Ltd,Financial Institution,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
1144,"Castillo, Lawson and Estrada",Financial Institution,NGO/Charity,High,SG,0,0,0,0,0,0,High,6,6,656
1145,King-Walton,Financial Institution,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
1146,Harper-Bentley,Corporate,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,6,657
1147,Todd and Sons,NGO,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,658
1148,Jordan-Bailey,NGO,Consulting,Low,JP,0,0,0,0,0,0.5,Low,2,2,
1149,"Robinson, Bell and Wheeler",Financial Institution,Real Estate,Medium,AF,0,0,0,0,0,0,Medium,4,4,
1150,"Fuller, Hartman and Lambert",Financial Institution,NGO/Charity,High,FR,0,0,0,0,0,0,High,6,6,659
1151,"Baldwin, Booth and Mitchell",Corporate,Casino/Gambling,High,AE,0,0,0,0,0,0,High,6,6,660
1152,Brady-Burton,Financial Institution,Defense/Arms,High,IN,0,0,0,0,1,0,High,6,6,661
1153,Wagner-Huang,Financial Institution,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
1154,Moore-Aguilar,Individual,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,6,662
1155,Mclaughlin-Keith,Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
1156,Mendez-Sanchez,Corporate,Import/Export,Medium,SG,0,0,0,0,0,0.5,Medium,4,4,
1157,Moore Ltd,NGO,Financial Services,Medium,VE,0,0,0,1,1,0,Medium,4,4,
1158,Quinn PLC,Individual,Defense/Arms,High,CH,1,0,0,0,1,0,High,6,6,663
1159,"Rodriguez, Murray and Zuniga",NGO,Retail,Low,DE,0,0,0,0,0,0,Low,2,2,
1160,"Buchanan, Hicks and Hodge",Corporate,Retail,Low,US,1,0,0,0,0,0,High,6,6,664
1161,Nicholson-Harris,Financial Institution,Financial Services,Medium,IR,1,0,1,1,1,0,High,6,6,665
1162,Sanchez-Luna,Financial Institution,Real Estate,Medium,SY,0,0,0,1,0,0,Medium,4,4,
1163,Marshall PLC,NGO,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,6,666
1164,Hill Inc,NGO,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,6,667
1165,"Rangel, Taylor and Gomez",Corporate,Defense/Arms,High,VE,0,0,0,1,1,1,High,6,6,668
1166,"Townsend, Stone and Buchanan",NGO,Retail,Low,SY,0,0,0,1,0,0,Low,2,2,
1167,"Garcia, Willis and Johns",NGO,Consulting,Low,US,0,0,0,0,0,0,Low,2,2,
1168,Brown Group,NGO,Energy/Oil,High,JP,0,0,0,0,1,0,High,6,6,669
1169,"Rodriguez, Nunez and Wood",Corporate,Import/Export,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1170,Olson LLC,Individual,Consulting,Low,SG,0,0,0,0,0,0,Low,2,2,
1171,"Rodriguez, Castillo and Velazquez",NGO,Real Estate,Medium,CH,0,0,0,0,0,1,Medium,4,4,
1172,Weeks Ltd,NGO,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,6,670
1173,Ryan LLC,Financial Institution,Tech,Low,DE,0,0,0,0,0,0,Low,2,2,
1174,Mack and Sons,Corporate,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,6,671
1175,"Harper, Jordan and Bryant",Individual,Tech,Low,KP,0,0,1,1,0,0,High,6,6,672
1176,Miller PLC,NGO,Consulting,Low,CA,0,0,0,0,0,1,Medium,4,4,
1177,James-Morris,Individual,Defense/Arms,High,JP,0,0,0,0,1,0,High,6,6,673
1178,Tate-Wise,Individual,Casino/Gambling,High,US,0,0,0,0,0,0,High,6,6,674
1179,"Thomas, Flores and Hansen",Individual,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,6,675
1180,"Garcia, Fernandez and Kirby",NGO,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,6,676
1181,Zamora PLC,Corporate,Import/Export,Medium,IR,0,0,1,1,0,1,High,6,6,677
1182,King-Marshall,NGO,Crypto Exchange,High,NL,0,0,0,0,0,0.5,High,6,6,678
1183,"Rowe, Williams and Gonzalez",Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1184,"Nunez, Pearson and Powell",NGO,Tech,Low,US,0,0,0,0,0,0,Low,2,2,
1185,Griffith and Sons,NGO,Energy/Oil,High,DE,0,0,0,0,1,0,High,6,6,679
1186,"Walker, Davis and Flynn",Individual,Consulting,Low,IN,0,1,0,0,0,0,High,6,6,680
1187,Miller Ltd,Corporate,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,681
1188,"Dunn, Webb and Williams",NGO,Tech,Low,FR,0,0,0,0,0,0.5,Low,2,2,
1189,"Carter, Olson and Phillips",NGO,Financial Services,Medium,SY,0,0,0,1,1,0.5,Medium,4,4,
1190,Donaldson-Richardson,Corporate,Crypto Exchange,High,UK,0,0,0,0,0,0,High,6,6,682
1191,"Lindsey, Hartman and Reynolds",Corporate,Retail,Low,DE,0,0,0,0,0,0,Low,2,2,
1192,"Washington, Bennett and Weiss",Corporate,Casino/Gambling,High,CN,0,0,0,0,0,0,High,6,6,683
1193,"Villanueva, Gordon and Lewis",Individual,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,684
1194,"Chavez, Davis and Leach",NGO,Tech,Low,LB,0,0,0,0,0,0,Low,2,2,
1195,"Barnes, Rivers and White",Corporate,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,6,685
1196,Woods-Noble,NGO,Tech,Low,FR,0,0,0,0,0,0,Low,2,2,
1197,Cook PLC,Individual,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
1198,"Foster, Hardy and Thomas",NGO,Defense/Arms,High,JP,0,0,0,0,1,0,High,6,6,686
1199,"Taylor, Hines and Roy",Corporate,Financial Services,Medium,US,0,0,0,0,1,0,Medium,4,4,
1200,"Mitchell, Thomas and Williams",Individual,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,6,687
1201,"Simmons, Petersen and Henry",NGO,Consulting,Low,DE,0,0,0,0,0,0.5,Low,2,2,
1202,Gibson-Delacruz,Corporate,Consulting,Low,CH,0,0,0,0,0,1,Medium,4,4,
1203,Miller-Gomez,Financial Institution,Crypto Exchange,High,NL,0,0,0,0,0,0,High,6,6,688
1204,"Wright, Smith and Phelps",Financial Institution,Crypto Exchange,High,CN,0,0,0,0,0,0,High,6,6,689
1205,"West, Anderson and Carter",NGO,Import/Export,Medium,LB,0,0,0,0,0,0,Medium,4,4,
1206,Campbell PLC,Corporate,Casino/Gambling,High,JP,0,1,0,0,0,0,High,6,6,690
1207,Fox-Smith,Corporate,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,6,691
1208,Olson-Tucker,Corporate,Import/Export,Medium,NL,0,0,0,0,0,0.5,Medium,4,4,
1209,Oneill PLC,Corporate,Defense/Arms,High,AE,0,0,0,0,1,0.5,High,6,6,692
1210,Henderson-Rush,NGO,Crypto Exchange,High,IN,0,0,0,0,0,1,High,6,6,693
1211,"Jennings, Vazquez and Terry",Individual,Consulting,Low,AU,0,0,0,0,0,0,Low,2,2,
1212,"Brown, Mathews and Craig",Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1213,Williams-Gilmore,Individual,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
1214,Hickman Ltd,Corporate,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,6,694
1215,"Barton, Davis and Turner",Financial Institution,Real Estate,Medium,LB,0,1,0,0,0,0,High,6,6,695
1216,"Jackson, Smith and Riddle",Individual,NGO/Charity,High,CN,0,1,0,0,0,0,High,6,6,696
1217,Welch-Wells,NGO,Energy/Oil,High,CA,0,0,0,0,1,0.5,High,6,6,697
1218,"Hurst, Watts and Reynolds",NGO,Tech,Low,LB,1,0,0,0,0,0,High,6,6,698
1219,"Thomas, Clayton and Mitchell",NGO,Consulting,Low,SY,0,1,0,1,0,1,High,6,6,699
1220,Harris LLC,NGO,Retail,Low,FR,0,0,0,0,0,0,Low,2,2,
1221,Williams Group,Financial Institution,Tech,Low,CN,0,0,0,0,0,0,Low,2,2,
1222,Norton and Sons,Individual,Tech,Low,AE,0,1,0,0,0,0,High,6,6,700
1223,"Meyer, King and Sanders",Corporate,Tech,Low,IN,0,0,0,0,0,0.5,Low,2,2,
1224,"Dawson, Bell and Richards",Individual,Crypto Exchange,High,SY,0,0,0,1,0,0,High,6,6,701
1225,Smith Inc,Individual,Defense/Arms,High,CN,0,0,0,0,1,0,High,6,6,702
1226,"Underwood, Mcdaniel and Diaz",Corporate,Retail,Low,SD,0,0,0,1,0,0,Low,2,2,
1227,Delgado LLC,NGO,Casino/Gambling,High,SD,0,0,0,1,0,1,High,6,6,703
1228,"Smith, Silva and Garcia",Individual,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,6,704
1229,"Ellis, Brown and Haynes",Financial Institution,Financial Services,Medium,JP,0,0,0,0,1,0,Medium,4,4,
1230,Rivera-Fitzgerald,Corporate,Defense/Arms,High,CA,0,0,0,0,1,0,High,6,6,705
1231,Deleon-Welch,Individual,Casino/Gambling,High,DE,0,0,0,0,0,0,High,6,6,706
1232,Coleman and Sons,Corporate,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,6,707
1233,Harris-Carey,Financial Institution,Defense/Arms,High,DE,0,0,0,0,1,0,High,6,6,708
1234,Martin-Martin,Corporate,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
1235,Dougherty LLC,Financial Institution,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,6,709
1236,"Aguirre, Gonzalez and Williams",Financial Institution,Tech,Low,AU,0,0,0,0,0,0,Low,2,2,
1237,Galvan PLC,Financial Institution,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
1238,Rodriguez-Gilbert,Individual,Real Estate,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1239,Nguyen PLC,NGO,Consulting,Low,AF,0,0,0,0,0,0.5,Low,2,2,
1240,Fry-Williams,Individual,Tech,Low,VE,1,0,0,1,0,0,High,6,6,710
1241,"Garcia, Beard and Hamilton",Corporate,Financial Services,Medium,AU,0,0,0,0,1,0.5,Medium,4,4,
1242,Torres LLC,Financial Institution,Financial Services,Medium,UK,0,0,0,0,1,0,Medium,4,4,
1243,Ford-Reese,Financial Institution,Import/Export,Medium,DE,1,0,0,0,0,0,High,6,6,711
1244,Cowan-Smith,Individual,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
1245,Camacho Group,Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,6,712
1246,Chavez Inc,Corporate,Energy/Oil,High,AE,0,0,0,0,1,0,High,6,6,713
1247,"Best, Kent and Walker",Individual,Consulting,Low,IN,0,0,0,0,0,0,Low,2,2,
1248,Thomas-Moore,NGO,Defense/Arms,High,NL,0,0,0,0,1,0,High,6,6,714
1249,Nichols-Allison,Corporate,Consulting,Low,SY,0,0,0,1,0,1,Medium,4,4,
1250,"Williamson, Torres and Cole",Individual,Casino/Gambling,High,AF,0,0,0,0,0,0,High,6,6,715
1251,Erickson-Cervantes,Individual,Tech,Low,RU,0,0,0,1,0,0,Low,2,2,
1252,"Hughes, Nelson and Gibson",NGO,Real Estate,Medium,AE,0,0,0,0,0,0.5,Medium,4,4,
1253,Valdez PLC,Financial Institution,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,6,716
1254,Simmons Inc,NGO,Energy/Oil,High,RU,0,0,0,1,1,1,High,6,6,717
1255,"Smith, Williams and Anderson",Corporate,Defense/Arms,High,DE,0,0,0,0,1,1,High,6,6,718
1256,Wright-Alvarez,NGO,Retail,Low,SG,0,0,0,0,0,0,Low,2,2,
1257,Graham Inc,Individual,Energy/Oil,High,KP,0,0,1,1,1,0,High,6,6,719
1258,Vaughn-King,Financial Institution,Retail,Low,RU,0,0,0,1,0,0,Low,2,2,
1259,Carr-Mcdaniel,NGO,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,6,720
1260,Gregory-Moore,Corporate,Tech,Low,DE,0,0,0,0,0,0.5,Low,2,2,
1261,Brown Inc,Corporate,Real Estate,Medium,CA,1,0,0,0,0,0,High,6,6,721
1262,"Wagner, Gonzales and Becker",NGO,Retail,Low,IN,1,0,0,0,0,0,High,6,6,722
1263,"Martin, Davis and Thompson",Financial Institution,Tech,Low,RU,0,0,0,1,0,0,Low,2,2,
1264,"Acosta, Avery and Robertson",NGO,Defense/Arms,High,JP,0,0,0,0,1,0,High,6,6,723
1265,"Stevenson, Lee and Ward",Individual,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1266,Rose-Coleman,Individual,Crypto Exchange,High,SY,0,0,0,1,0,0,High,6,6,724
1267,Maddox PLC,Individual,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
1268,Cox-Gutierrez,Financial Institution,Tech,Low,CA,0,0,0,0,0,0,Low,2,2,
1269,Fields Ltd,Financial Institution,Retail,Low,RU,0,0,0,1,0,0,Low,2,2,
1270,"Murphy, Green and Herrera",NGO,Real Estate,Medium,SY,0,0,0,1,0,1,Medium,4,4,
1271,Estrada-Salinas,Financial Institution,Crypto Exchange,High,US,0,0,0,0,0,0,High,6,6,725
1272,Cox-James,Corporate,Import/Export,Medium,CA,0,0,0,0,0,0,Medium,4,4,
1273,"Romero, Velasquez and Hill",Corporate,Consulting,Low,AU,0,0,0,0,0,0,Low,2,2,
1274,Kelly Group,NGO,Real Estate,Medium,CA,0,0,0,0,0,0.5,Medium,4,4,
1275,Reid and Sons,Individual,Tech,Low,AE,0,0,0,0,0,0,Low,2,2,
1276,Roberts LLC,Individual,Energy/Oil,High,SG,0,0,0,0,1,0,High,6,6,726
1277,Baird PLC,Financial Institution,Real Estate,Medium,DE,0,0,0,0,0,0,Medium,4,4,
1278,Clark-Sullivan,NGO,Tech,Low,SY,0,0,0,1,0,0,Low,2,2,
1279,"Cook, Green and Bartlett",Corporate,Casino/Gambling,High,JP,0,0,0,0,0,0.5,High,6,6,727
1280,Lloyd PLC,Corporate,Casino/Gambling,High,RU,0,0,0,1,0,1,High,6,6,728
1281,Flores-Aguilar,Individual,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,6,729
1282,Perez-Harmon,Individual,Retail,Low,CA,0,0,0,0,0,0,Low,2,2,
1283,"Fowler, Smith and Bishop",NGO,Defense/Arms,High,VE,0,1,0,1,1,0,High,6,6,730
1284,Fuller LLC,Individual,NGO/Charity,High,AE,0,0,0,0,0,0,High,6,6,731
1285,"Ramos, Cortez and Williams",Individual,Consulting,Low,AE,0,0,0,0,0,0,Low,2,2,
1286,"Kelly, Jones and Barron",Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,6,732
1287,Salazar-Baird,Corporate,Consulting,Low,LB,0,0,0,0,0,0,Low,2,2,
1288,Howell and Sons,NGO,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,6,733
1289,Mcclain-Hudson,Corporate,Financial Services,Medium,AF,0,0,0,0,1,0.5,Medium,4,4,
1290,Hernandez-Fernandez,Individual,Import/Export,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1291,Mcdonald LLC,Individual,Financial Services,Medium,CH,0,0,0,0,1,0,Medium,4,4,
1292,Ross LLC,Financial Institution,NGO/Charity,High,KP,0,0,1,1,0,0,High,6,6,734
1293,Allen-Anderson,Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
1294,Williams Group,Financial Institution,Tech,Low,SY,0,0,0,1,0,0,Low,2,2,
1295,Serrano PLC,NGO,Financial Services,Medium,CN,0,0,0,0,1,0.5,Medium,4,4,
1296,Cook Inc,NGO,Tech,Low,NL,1,0,0,0,0,0,High,6,6,735
1297,Garcia-Bird,Financial Institution,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
1298,Decker Ltd,Corporate,Retail,Low,FR,0,0,0,0,0,0,Low,2,2,
1299,"Kelly, Arias and Pacheco",Financial Institution,Defense/Arms,High,VE,0,0,0,1,1,0,High,6,6,736
1300,"Nguyen, Hill and Warner",Financial Institution,Energy/Oil,High,IR,0,0,1,1,1,0,High,6,6,737
1301,Turner LLC,Individual,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,6,738
1302,Harrington-Alvarez,NGO,Import/Export,Medium,RU,0,0,0,1,0,0,Medium,4,4,
1303,Lawson-Ochoa,NGO,Retail,Low,VE,1,0,0,1,0,0,High,6,6,739
1304,"Wheeler, Meyer and Marshall",Financial Institution,Real Estate,Medium,UK,1,0,0,0,0,0,High,6,6,740
1305,"Sanders, Smith and Rodgers",Financial Institution,Energy/Oil,High,LB,0,0,0,0,1,0,High,6,6,741
1306,Kane-Webster,NGO,Crypto Exchange,High,SG,0,0,0,0,0,0,High,6,6,742
1307,"Ramos, Burns and Foster",Individual,Tech,Low,IR,0,0,1,1,0,0,High,6,6,743
1308,"Figueroa, Velazquez and Adams",Corporate,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,6,744
1309,Harris-Stafford,NGO,Defense/Arms,High,AF,0,0,0,0,1,0,High,6,6,745
1310,"Atkinson, Melton and Bennett",Corporate,Crypto Exchange,High,SD,0,0,0,1,0,1,High,6,6,746
1311,Quinn-Anderson,Individual,Crypto Exchange,High,RU,0,0,0,1,0,0,High,6,6,747
1312,Burns-Miller,Individual,NGO/Charity,High,US,0,0,0,0,0,0,High,6,6,748
1313,Ellis Group,NGO,Import/Export,Medium,DE,0,0,0,0,0,0,Medium,4,4,
1314,Henry-Morgan,Financial Institution,Consulting,Low,AE,0,0,0,0,0,0,Low,2,2,
1315,Obrien-West,NGO,Import/Export,Medium,AE,0,0,0,0,0,1,Medium,4,4,
1316,Morgan-Rogers,NGO,Retail,Low,SY,0,0,0,1,0,0,Low,2,2,
1317,Harrison-Jimenez,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,6,749
1318,Meyers-Gonzalez,Individual,Tech,Low,DE,0,0,0,0,0,0,Low,2,2,
1319,Torres-Knight,Financial Institution,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
1320,Johnson Inc,Corporate,Tech,Low,AF,0,0,0,0,0,0,Low,2,2,
1321,"Zavala, Perez and Thompson",Individual,Tech,Low,DE,0,0,0,0,0,0,Low,2,2,
1322,Hubbard-Boyd,Corporate,NGO/Charity,High,AE,0,0,0,0,0,0.5,High,6,6,750
1323,"Gregory, Fisher and Joyce",NGO,Retail,Low,SY,0,1,0,1,0,0,High,6,6,751
1324,"Davidson, Holloway and Rodriguez",Corporate,Consulting,Low,NL,0,0,0,0,0,0,Low,2,2,
1325,Chan Group,Individual,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
1326,"Keith, Thomas and Williams",Individual,Energy/Oil,High,AE,0,0,0,0,1,0,High,6,6,752
1327,"Roman, Greer and Conrad",Individual,Consulting,Low,AF,0,0,0,0,0,0,Low,2,2,
1328,Beck Ltd,Individual,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
1329,"Smith, Francis and Fields",Individual,Tech,Low,AE,0,0,0,0,0,0,Low,2,2,
1330,"Burke, Miller and Keith",Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
1331,"Lewis, Roberts and Miller",NGO,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
1332,"Singleton, Simpson and Fox",Corporate,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1333,Brown Inc,Corporate,NGO/Charity,High,RU,0,0,0,1,0,0,High,6,6,753
1334,Jimenez-Hamilton,Corporate,Import/Export,Medium,SD,0,0,0,1,0,1,Medium,4,4,
1335,"Burch, Martin and Murphy",Corporate,NGO/Charity,High,JP,0,0,0,0,0,0,High,6,6,754
1336,"Morris, Stewart and Jacobson",NGO,Tech,Low,AF,0,0,0,0,0,0,Low,2,2,
1337,"Escobar, Chavez and Gillespie",Financial Institution,Real Estate,Medium,LB,0,0,0,0,0,0,Medium,4,4,
1338,"Rojas, Porter and Davidson",NGO,Tech,Low,AU,0,0,0,0,0,0,Low,2,2,
1339,"Lindsey, Allen and Wilcox",Corporate,Retail,Low,LB,1,0,0,0,0,0,High,6,6,755
1340,Johnson-Park,Financial Institution,Import/Export,Medium,VE,0,0,0,1,0,0,Medium,4,4,
1341,Garcia-Hill,NGO,Tech,Low,UK,0,0,0,0,0,0.5,Low,2,2,
1342,Ross-Stewart,Corporate,Real Estate,Medium,LB,0,0,0,0,0,0.5,Medium,4,4,
1343,Johnson-Brown,Corporate,Casino/Gambling,High,CH,0,0,0,0,0,0.5,High,6,6,756
1344,"Holder, Fisher and Allen",Corporate,Financial Services,Medium,CN,0,0,0,0,1,0,Medium,4,4,
1345,Gutierrez LLC,NGO,Retail,Low,IR,0,0,1,1,0,0,High,6,6,757
1346,Murphy Inc,Individual,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1347,Silva Inc,NGO,NGO/Charity,High,KP,0,0,1,1,0,0,High,6,6,758
1348,Evans Inc,NGO,Defense/Arms,High,KP,0,0,1,1,1,0,High,6,6,759
1349,Carr-Williams,Corporate,NGO/Charity,High,NL,0,0,0,0,0,0,High,6,6,760
1350,Benson-White,Financial Institution,Defense/Arms,High,SG,0,1,0,0,1,0,High,6,6,761
1351,Wilkins-Brown,NGO,Consulting,Low,IN,0,0,0,0,0,1,Medium,4,4,
1352,Cannon PLC,Individual,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,6,762
1353,"Sanford, Griffin and Ortiz",NGO,Consulting,Low,CN,0,0,0,0,0,0.5,Low,2,2,
1354,Mueller-Davis,Corporate,Financial Services,Medium,CN,0,0,0,0,1,1,Medium,4,4,
1355,"Perry, Diaz and Brown",Financial Institution,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,6,763
1356,Perez and Sons,Corporate,Energy/Oil,High,UK,0,0,0,0,1,0.5,High,6,6,764
1357,Fletcher-Miles,Corporate,Energy/Oil,High,AU,0,0,0,0,1,0,High,6,6,765
1358,Rose LLC,Corporate,Casino/Gambling,High,CH,0,0,0,0,0,0,High,6,6,766
1359,White-Jackson,Financial Institution,Real Estate,Medium,NL,0,0,0,0,0,0,Medium,4,4,
